Day	SD4neg	SD3neg	SD2neg	SD1neg	SD0	SD1	SD2	SD3	SD4
0	1.701	2.080	2.459	2.881	3.346	3.859	4.419	5.031	5.642
1	1.692	2.065	2.437	2.854	3.317	3.830	4.394	5.013	5.633
2	1.707	2.080	2.454	2.872	3.337	3.852	4.421	5.045	5.669
3	1.725	2.100	2.475	2.895	3.363	3.881	4.453	5.083	5.712
4	1.745	2.122	2.499	2.921	3.392	3.913	4.490	5.124	5.758
5	1.767	2.146	2.525	2.949	3.422	3.947	4.528	5.167	5.806
6	1.789	2.170	2.551	2.978	3.454	3.983	4.568	5.211	5.855
7	1.812	2.195	2.579	3.009	3.488	4.020	4.609	5.257	5.905
8	1.835	2.221	2.607	3.040	3.522	4.058	4.650	5.303	5.956
9	1.859	2.248	2.637	3.072	3.558	4.097	4.693	5.351	6.009
10	1.884	2.276	2.667	3.105	3.594	4.137	4.738	5.400	6.062
11	1.910	2.304	2.698	3.140	3.632	4.179	4.784	5.451	6.118
12	1.936	2.333	2.730	3.175	3.671	4.222	4.831	5.503	6.175
13	1.963	2.363	2.764	3.212	3.711	4.266	4.880	5.558	6.235
14	1.991	2.395	2.798	3.249	3.753	4.312	4.931	5.613	6.296
15	2.020	2.426	2.833	3.288	3.796	4.359	4.983	5.671	6.358
16	2.049	2.459	2.869	3.327	3.839	4.407	5.035	5.729	6.422
17	2.078	2.491	2.905	3.367	3.883	4.455	5.089	5.787	6.486
18	2.107	2.524	2.941	3.407	3.927	4.504	5.143	5.847	6.551
19	2.137	2.557	2.977	3.448	3.971	4.553	5.196	5.906	6.615
20	2.167	2.590	3.014	3.488	4.016	4.602	5.250	5.965	6.680
21	2.197	2.624	3.051	3.528	4.060	4.651	5.304	6.024	6.745
22	2.226	2.657	3.087	3.569	4.105	4.700	5.358	6.083	6.809
23	2.256	2.690	3.124	3.609	4.149	4.748	5.411	6.142	6.873
24	2.286	2.723	3.160	3.649	4.193	4.797	5.464	6.200	6.937
25	2.316	2.756	3.197	3.689	4.237	4.845	5.517	6.259	7.000
26	2.345	2.789	3.233	3.729	4.281	4.893	5.570	6.316	7.063
27	2.375	2.822	3.269	3.768	4.324	4.940	5.622	6.373	7.125
28	2.404	2.854	3.305	3.807	4.367	4.988	5.674	6.430	7.187
29	2.433	2.887	3.340	3.847	4.410	5.035	5.725	6.487	7.248
30	2.462	2.919	3.376	3.885	4.452	5.081	5.776	6.542	7.308
31	2.491	2.951	3.411	3.924	4.495	5.127	5.827	6.597	7.368
32	2.520	2.982	3.445	3.962	4.536	5.173	5.877	6.652	7.427
33	2.548	3.014	3.480	4.000	4.578	5.218	5.926	6.706	7.486
34	2.576	3.045	3.514	4.037	4.618	5.263	5.975	6.759	7.543
35	2.604	3.076	3.548	4.074	4.659	5.307	6.023	6.812	7.600
36	2.632	3.107	3.581	4.111	4.699	5.351	6.071	6.864	7.657
37	2.660	3.137	3.615	4.147	4.739	5.394	6.118	6.915	7.712
38	2.687	3.167	3.648	4.183	4.778	5.437	6.164	6.965	7.767
39	2.714	3.197	3.680	4.219	4.817	5.479	6.210	7.016	7.821
40	2.741	3.227	3.712	4.254	4.855	5.521	6.256	7.065	7.874
41	2.768	3.256	3.744	4.289	4.893	5.562	6.300	7.114	7.927
42	2.794	3.285	3.776	4.323	4.930	5.603	6.345	7.162	7.979
43	2.820	3.314	3.807	4.357	4.967	5.643	6.388	7.209	8.030
44	2.846	3.342	3.838	4.391	5.004	5.683	6.432	7.256	8.081
45	2.872	3.370	3.869	4.424	5.040	5.722	6.475	7.303	8.131
46	2.897	3.398	3.900	4.457	5.076	5.761	6.517	7.349	8.180
47	2.923	3.426	3.930	4.490	5.112	5.800	6.558	7.394	8.229
48	2.948	3.454	3.960	4.522	5.147	5.838	6.600	7.438	8.277
49	2.972	3.481	3.989	4.555	5.182	5.875	6.641	7.483	8.325
50	2.997	3.508	4.018	4.586	5.216	5.913	6.681	7.526	8.372
51	3.021	3.534	4.047	4.618	5.250	5.949	6.721	7.569	8.418
52	3.045	3.561	4.076	4.649	5.284	5.986	6.760	7.612	8.464
53	3.070	3.587	4.104	4.680	5.317	6.022	6.799	7.654	8.509
54	3.093	3.613	4.133	4.710	5.350	6.057	6.837	7.696	8.554
55	3.117	3.639	4.160	4.740	5.383	6.093	6.876	7.737	8.598
56	3.140	3.664	4.188	4.770	5.415	6.128	6.913	7.777	8.642
57	3.164	3.689	4.215	4.800	5.447	6.162	6.950	7.817	8.684
58	3.187	3.714	4.242	4.829	5.478	6.196	6.987	7.857	8.727
59	3.209	3.739	4.269	4.858	5.510	6.230	7.024	7.896	8.769
60	3.232	3.764	4.296	4.887	5.541	6.263	7.060	7.935	8.811
61	3.254	3.788	4.322	4.915	5.571	6.296	7.095	7.974	8.852
62	3.276	3.812	4.348	4.943	5.602	6.329	7.131	8.012	8.893
63	3.298	3.836	4.374	4.971	5.632	6.362	7.166	8.049	8.933
64	3.320	3.860	4.400	4.999	5.662	6.394	7.200	8.087	8.973
65	3.342	3.884	4.425	5.026	5.691	6.426	7.234	8.123	9.013
66	3.364	3.907	4.450	5.053	5.720	6.457	7.268	8.160	9.052
67	3.385	3.930	4.475	5.080	5.749	6.488	7.302	8.196	9.090
68	3.406	3.953	4.500	5.107	5.778	6.519	7.335	8.232	9.128
69	3.427	3.976	4.525	5.133	5.806	6.550	7.368	8.267	9.166
70	3.448	3.998	4.549	5.159	5.835	6.580	7.400	8.302	9.203
71	3.468	4.021	4.573	5.185	5.862	6.610	7.433	8.337	9.240
72	3.489	4.043	4.597	5.211	5.890	6.639	7.464	8.371	9.277
73	3.509	4.065	4.620	5.236	5.917	6.669	7.496	8.405	9.313
74	3.529	4.087	4.644	5.262	5.944	6.698	7.527	8.438	9.349
75	3.549	4.108	4.667	5.287	5.971	6.727	7.558	8.471	9.385
76	3.569	4.130	4.690	5.311	5.998	6.755	7.589	8.504	9.420
77	3.588	4.151	4.713	5.336	6.024	6.783	7.619	8.537	9.455
78	3.608	4.172	4.736	5.360	6.050	6.811	7.649	8.569	9.489
79	3.627	4.193	4.758	5.384	6.076	6.839	7.679	8.601	9.523
80	3.646	4.213	4.780	5.408	6.102	6.867	7.709	8.633	9.557
81	3.665	4.234	4.802	5.432	6.127	6.894	7.738	8.664	9.590
82	3.684	4.254	4.824	5.455	6.152	6.921	7.767	8.695	9.624
83	3.703	4.274	4.846	5.478	6.177	6.948	7.795	8.726	9.657
84	3.721	4.294	4.867	5.501	6.202	6.974	7.824	8.756	9.689
85	3.739	4.314	4.888	5.524	6.226	7.000	7.852	8.787	9.721
86	3.758	4.334	4.909	5.547	6.251	7.027	7.880	8.817	9.753
87	3.776	4.353	4.930	5.569	6.275	7.052	7.907	8.846	9.785
88	3.794	4.372	4.951	5.591	6.299	7.078	7.935	8.876	9.816
89	3.811	4.392	4.972	5.614	6.322	7.103	7.962	8.905	9.848
90	3.829	4.410	4.992	5.635	6.346	7.128	7.989	8.934	9.879
91	3.846	4.429	5.012	5.657	6.369	7.153	8.016	8.962	9.909
92	3.864	4.448	5.032	5.679	6.392	7.178	8.042	8.991	9.940
93	3.881	4.466	5.052	5.700	6.415	7.203	8.069	9.019	9.970
94	3.898	4.485	5.072	5.721	6.438	7.227	8.095	9.047	10.000
95	3.915	4.503	5.091	5.742	6.460	7.251	8.121	9.075	10.029
96	3.931	4.521	5.111	5.763	6.482	7.275	8.146	9.102	10.058
97	3.948	4.539	5.130	5.783	6.505	7.299	8.172	9.130	10.088
98	3.965	4.557	5.149	5.804	6.526	7.322	8.197	9.157	10.117
99	3.981	4.574	5.168	5.824	6.548	7.346	8.222	9.184	10.146
100	3.997	4.592	5.187	5.844	6.570	7.369	8.247	9.211	10.174
101	4.013	4.609	5.205	5.864	6.591	7.392	8.272	9.237	10.203
102	4.029	4.626	5.224	5.884	6.613	7.415	8.296	9.263	10.230
103	4.045	4.644	5.242	5.904	6.634	7.437	8.321	9.290	10.259
104	4.061	4.660	5.260	5.923	6.655	7.460	8.345	9.315	10.286
105	4.076	4.677	5.278	5.943	6.676	7.482	8.369	9.341	10.314
106	4.092	4.694	5.296	5.962	6.696	7.504	8.392	9.367	10.341
107	4.107	4.711	5.314	5.981	6.717	7.526	8.416	9.392	10.368
108	4.122	4.727	5.332	6.000	6.737	7.548	8.440	9.418	10.395
109	4.137	4.743	5.349	6.019	6.757	7.570	8.463	9.443	10.422
110	4.152	4.759	5.367	6.037	6.777	7.591	8.486	9.467	10.449
111	4.167	4.775	5.384	6.056	6.797	7.613	8.509	9.492	10.475
112	4.182	4.791	5.401	6.074	6.817	7.634	8.532	9.516	10.501
113	4.197	4.807	5.418	6.093	6.836	7.655	8.555	9.541	10.528
114	4.211	4.823	5.435	6.111	6.856	7.676	8.577	9.565	10.553
115	4.225	4.838	5.452	6.129	6.875	7.697	8.600	9.590	10.580
116	4.240	4.854	5.468	6.147	6.894	7.717	8.622	9.613	10.605
117	4.254	4.869	5.485	6.164	6.914	7.738	8.644	9.637	10.630
118	4.268	4.884	5.501	6.182	6.932	7.758	8.666	9.661	10.656
119	4.282	4.900	5.517	6.199	6.951	7.779	8.688	9.684	10.681
120	4.296	4.915	5.533	6.217	6.970	7.799	8.709	9.707	10.706
121	4.310	4.929	5.549	6.234	6.988	7.819	8.731	9.731	10.731
122	4.323	4.944	5.565	6.251	7.007	7.838	8.752	9.754	10.756
123	4.337	4.959	5.581	6.268	7.025	7.858	8.773	9.777	10.780
124	4.350	4.974	5.597	6.285	7.043	7.878	8.794	9.800	10.805
125	4.364	4.988	5.613	6.302	7.062	7.897	8.815	9.822	10.829
126	4.377	5.002	5.628	6.318	7.079	7.917	8.836	9.845	10.854
127	4.390	5.017	5.643	6.335	7.097	7.936	8.857	9.867	10.878
128	4.403	5.031	5.658	6.351	7.115	7.955	8.878	9.889	10.901
129	4.416	5.045	5.674	6.368	7.132	7.974	8.898	9.912	10.925
130	4.429	5.059	5.689	6.384	7.150	7.993	8.919	9.934	10.949
131	4.442	5.073	5.704	6.400	7.167	8.012	8.939	9.956	10.973
132	4.454	5.086	5.718	6.416	7.185	8.030	8.959	9.978	10.996
133	4.467	5.100	5.733	6.432	7.202	8.049	8.979	9.999	11.020
134	4.479	5.113	5.748	6.448	7.219	8.067	8.999	10.021	11.043
135	4.492	5.127	5.762	6.463	7.236	8.085	9.019	10.042	11.066
136	4.504	5.140	5.777	6.479	7.252	8.104	9.038	10.064	11.089
137	4.516	5.154	5.791	6.494	7.269	8.122	9.058	10.085	11.112
138	4.528	5.167	5.805	6.510	7.286	8.140	9.077	10.106	11.134
139	4.540	5.180	5.819	6.525	7.302	8.158	9.097	10.127	11.157
140	4.552	5.193	5.833	6.540	7.319	8.175	9.116	10.148	11.180
141	4.564	5.206	5.847	6.555	7.335	8.193	9.135	10.168	11.202
142	4.576	5.219	5.861	6.570	7.351	8.210	9.154	10.189	11.224
143	4.588	5.231	5.875	6.585	7.367	8.228	9.173	10.210	11.247
144	4.599	5.244	5.888	6.600	7.383	8.245	9.192	10.230	11.269
145	4.611	5.256	5.902	6.614	7.399	8.262	9.211	10.251	11.291
146	4.622	5.269	5.915	6.629	7.415	8.280	9.229	10.271	11.313
147	4.633	5.281	5.929	6.643	7.431	8.297	9.248	10.291	11.335
148	4.645	5.294	5.942	6.658	7.446	8.314	9.266	10.311	11.356
149	4.656	5.306	5.955	6.672	7.462	8.330	9.285	10.331	11.378
150	4.667	5.318	5.968	6.686	7.477	8.347	9.303	10.351	11.399
151	4.678	5.330	5.981	6.700	7.492	8.364	9.321	10.371	11.421
152	4.689	5.342	5.994	6.714	7.508	8.380	9.339	10.390	11.442
153	4.700	5.354	6.007	6.728	7.523	8.397	9.357	10.410	11.463
154	4.711	5.365	6.020	6.742	7.538	8.413	9.375	10.429	11.484
155	4.721	5.377	6.033	6.756	7.553	8.429	9.392	10.449	11.505
156	4.732	5.389	6.045	6.770	7.568	8.446	9.410	10.468	11.526
157	4.743	5.400	6.058	6.783	7.582	8.462	9.427	10.487	11.546
158	4.753	5.412	6.070	6.797	7.597	8.478	9.445	10.506	11.567
159	4.764	5.423	6.082	6.810	7.612	8.494	9.462	10.525	11.588
160	4.774	5.434	6.095	6.823	7.626	8.509	9.480	10.544	11.608
161	4.784	5.445	6.107	6.837	7.641	8.525	9.497	10.563	11.629
162	4.794	5.457	6.119	6.850	7.655	8.541	9.514	10.582	11.649
163	4.804	5.468	6.131	6.863	7.669	8.556	9.531	10.600	11.669
164	4.814	5.479	6.143	6.876	7.683	8.572	9.548	10.619	11.689
165	4.824	5.490	6.155	6.889	7.698	8.587	9.565	10.637	11.710
166	4.834	5.500	6.167	6.902	7.712	8.602	9.581	10.655	11.729
167	4.844	5.511	6.178	6.915	7.726	8.618	9.598	10.674	11.749
168	4.854	5.522	6.190	6.927	7.739	8.633	9.615	10.692	11.769
169	4.864	5.533	6.202	6.940	7.753	8.648	9.631	10.710	11.789
170	4.873	5.543	6.213	6.952	7.767	8.663	9.648	10.728	11.809
171	4.883	5.554	6.225	6.965	7.780	8.678	9.664	10.746	11.828
172	4.892	5.564	6.236	6.977	7.794	8.693	9.680	10.764	11.848
173	4.902	5.575	6.247	6.990	7.808	8.708	9.696	10.782	11.867
174	4.911	5.585	6.259	7.002	7.821	8.722	9.713	10.799	11.886
175	4.921	5.595	6.270	7.014	7.834	8.737	9.729	10.817	11.905
176	4.930	5.605	6.281	7.026	7.848	8.751	9.745	10.835	11.925
177	4.939	5.616	6.292	7.038	7.861	8.766	9.761	10.852	11.944
178	4.948	5.626	6.303	7.050	7.874	8.780	9.776	10.870	11.963
179	4.957	5.636	6.314	7.062	7.887	8.795	9.792	10.887	11.982
180	4.966	5.646	6.325	7.074	7.900	8.809	9.808	10.904	12.001
181	4.975	5.656	6.336	7.086	7.913	8.823	9.823	10.921	12.019
182	4.984	5.665	6.346	7.098	7.926	8.837	9.839	10.939	12.038
183	4.993	5.675	6.357	7.110	7.939	8.852	9.855	10.956	12.057
184	5.002	5.685	6.368	7.121	7.952	8.866	9.870	10.973	12.076
185	5.011	5.695	6.378	7.133	7.964	8.879	9.885	10.990	12.094
186	5.020	5.704	6.389	7.144	7.977	8.893	9.901	11.007	12.113
187	5.028	5.714	6.399	7.156	7.990	8.907	9.916	11.023	12.131
188	5.037	5.723	6.410	7.167	8.002	8.921	9.931	11.040	12.149
189	5.045	5.733	6.420	7.178	8.014	8.935	9.946	11.057	12.168
190	5.054	5.742	6.430	7.190	8.027	8.948	9.961	11.074	12.186
191	5.062	5.751	6.441	7.201	8.039	8.962	9.976	11.090	12.204
192	5.071	5.761	6.451	7.212	8.052	8.975	9.991	11.106	12.222
193	5.079	5.770	6.461	7.223	8.064	8.989	10.006	11.123	12.240
194	5.088	5.779	6.471	7.234	8.076	9.002	10.021	11.139	12.258
195	5.096	5.788	6.481	7.245	8.088	9.015	10.035	11.155	12.275
196	5.104	5.797	6.491	7.256	8.100	9.029	10.050	11.172	12.293
197	5.112	5.807	6.501	7.267	8.112	9.042	10.065	11.188	12.311
198	5.120	5.815	6.511	7.278	8.124	9.055	10.079	11.204	12.329
199	5.128	5.824	6.520	7.289	8.136	9.068	10.094	11.220	12.346
200	5.136	5.833	6.530	7.299	8.148	9.081	10.108	11.236	12.364
201	5.144	5.842	6.540	7.310	8.159	9.094	10.123	11.252	12.382
202	5.152	5.851	6.550	7.321	8.171	9.107	10.137	11.268	12.399
203	5.160	5.860	6.559	7.331	8.183	9.120	10.151	11.283	12.416
204	5.168	5.868	6.569	7.342	8.194	9.133	10.165	11.299	12.433
205	5.176	5.877	6.578	7.352	8.206	9.146	10.179	11.315	12.451
206	5.184	5.886	6.588	7.363	8.217	9.158	10.193	11.331	12.468
207	5.191	5.894	6.597	7.373	8.229	9.171	10.207	11.346	12.485
208	5.199	5.903	6.607	7.383	8.240	9.184	10.221	11.361	12.502
209	5.207	5.911	6.616	7.394	8.251	9.196	10.235	11.377	12.519
210	5.214	5.920	6.625	7.404	8.263	9.209	10.249	11.392	12.536
211	5.222	5.928	6.634	7.414	8.274	9.221	10.263	11.408	12.553
212	5.230	5.937	6.644	7.424	8.285	9.233	10.276	11.423	12.569
213	5.237	5.945	6.653	7.434	8.296	9.246	10.290	11.438	12.586
214	5.244	5.953	6.662	7.444	8.307	9.258	10.304	11.453	12.603
215	5.252	5.961	6.671	7.454	8.318	9.270	10.317	11.468	12.619
216	5.259	5.970	6.680	7.464	8.329	9.282	10.331	11.483	12.636
217	5.267	5.978	6.689	7.474	8.340	9.295	10.345	11.499	12.652
218	5.274	5.986	6.698	7.484	8.351	9.307	10.358	11.513	12.669
219	5.281	5.994	6.707	7.494	8.362	9.319	10.371	11.528	12.685
220	5.288	6.002	6.716	7.504	8.373	9.331	10.384	11.543	12.701
221	5.296	6.010	6.724	7.513	8.384	9.343	10.398	11.558	12.718
222	5.303	6.018	6.733	7.523	8.394	9.355	10.411	11.573	12.734
223	5.310	6.026	6.742	7.533	8.405	9.366	10.424	11.587	12.750
224	5.317	6.034	6.751	7.542	8.416	9.378	10.437	11.602	12.766
225	5.324	6.042	6.759	7.552	8.426	9.390	10.450	11.616	12.782
226	5.331	6.049	6.768	7.561	8.437	9.402	10.464	11.631	12.799
227	5.338	6.057	6.776	7.571	8.447	9.413	10.476	11.646	12.815
228	5.345	6.065	6.785	7.580	8.458	9.425	10.489	11.660	12.830
229	5.352	6.073	6.793	7.590	8.468	9.437	10.502	11.674	12.847
230	5.359	6.080	6.802	7.599	8.479	9.448	10.515	11.689	12.862
231	5.366	6.088	6.810	7.608	8.489	9.459	10.528	11.703	12.878
232	5.372	6.096	6.819	7.618	8.499	9.471	10.541	11.717	12.894
233	5.379	6.103	6.827	7.627	8.510	9.482	10.553	11.731	12.909
234	5.386	6.111	6.836	7.636	8.520	9.494	10.566	11.746	12.925
235	5.393	6.118	6.844	7.645	8.530	9.505	10.579	11.759	12.940
236	5.399	6.126	6.852	7.655	8.540	9.516	10.591	11.774	12.956
237	5.406	6.133	6.860	7.664	8.550	9.527	10.604	11.787	12.971
238	5.413	6.141	6.869	7.673	8.560	9.539	10.616	11.802	12.987
239	5.419	6.148	6.877	7.682	8.570	9.550	10.629	11.816	13.003
240	5.426	6.156	6.885	7.691	8.580	9.561	10.641	11.829	13.018
241	5.433	6.163	6.893	7.700	8.590	9.572	10.654	11.843	13.033
242	5.439	6.170	6.901	7.709	8.600	9.583	10.666	11.857	13.048
243	5.446	6.177	6.909	7.718	8.610	9.594	10.678	11.871	13.063
244	5.452	6.185	6.917	7.727	8.620	9.605	10.690	11.884	13.079
245	5.459	6.192	6.925	7.735	8.630	9.616	10.703	11.898	13.094
246	5.465	6.199	6.933	7.744	8.640	9.627	10.715	11.912	13.109
247	5.472	6.206	6.941	7.753	8.649	9.638	10.727	11.925	13.124
248	5.478	6.213	6.949	7.762	8.659	9.649	10.739	11.939	13.139
249	5.484	6.221	6.957	7.771	8.669	9.660	10.751	11.953	13.154
250	5.491	6.228	6.965	7.779	8.678	9.670	10.763	11.966	13.169
251	5.497	6.235	6.973	7.788	8.688	9.681	10.775	11.979	13.183
252	5.503	6.242	6.980	7.797	8.698	9.692	10.787	11.993	13.198
253	5.510	6.249	6.988	7.805	8.707	9.702	10.799	12.006	13.213
254	5.516	6.256	6.996	7.814	8.717	9.713	10.811	12.020	13.228
255	5.522	6.263	7.003	7.822	8.726	9.724	10.823	12.033	13.243
256	5.528	6.270	7.011	7.831	8.736	9.734	10.835	12.046	13.258
257	5.534	6.277	7.019	7.839	8.745	9.745	10.847	12.059	13.272
258	5.541	6.283	7.026	7.848	8.755	9.756	10.858	12.073	13.287
259	5.547	6.290	7.034	7.856	8.764	9.766	10.870	12.086	13.301
260	5.553	6.297	7.042	7.865	8.774	9.776	10.882	12.099	13.316
261	5.559	6.304	7.049	7.873	8.783	9.787	10.893	12.112	13.331
262	5.565	6.311	7.057	7.881	8.792	9.797	10.905	12.125	13.345
263	5.571	6.318	7.064	7.890	8.802	9.808	10.917	12.138	13.359
264	5.577	6.324	7.072	7.898	8.811	9.818	10.928	12.151	13.374
265	5.583	6.331	7.079	7.906	8.820	9.828	10.940	12.164	13.388
266	5.589	6.338	7.087	7.915	8.829	9.839	10.951	12.177	13.402
267	5.595	6.345	7.094	7.923	8.838	9.849	10.963	12.190	13.417
268	5.601	6.351	7.101	7.931	8.848	9.859	10.974	12.203	13.431
269	5.607	6.358	7.109	7.939	8.857	9.869	10.986	12.215	13.445
270	5.613	6.365	7.116	7.947	8.866	9.879	10.997	12.228	13.459
271	5.619	6.371	7.123	7.955	8.875	9.889	11.008	12.241	13.473
272	5.625	6.378	7.131	7.964	8.884	9.900	11.020	12.254	13.488
273	5.630	6.384	7.138	7.972	8.893	9.910	11.031	12.267	13.502
274	5.636	6.391	7.145	7.980	8.902	9.920	11.042	12.279	13.516
275	5.642	6.397	7.153	7.988	8.911	9.930	11.054	12.292	13.530
276	5.648	6.404	7.160	7.996	8.920	9.940	11.065	12.304	13.544
277	5.654	6.410	7.167	8.004	8.929	9.950	11.076	12.317	13.558
278	5.659	6.417	7.174	8.012	8.938	9.960	11.087	12.330	13.572
279	5.665	6.423	7.181	8.020	8.947	9.970	11.098	12.342	13.586
280	5.671	6.430	7.188	8.028	8.956	9.980	11.110	12.355	13.600
281	5.677	6.436	7.196	8.036	8.964	9.990	11.121	12.367	13.614
282	5.682	6.442	7.203	8.044	8.973	10.000	11.132	12.380	13.628
283	5.688	6.449	7.210	8.051	8.982	10.009	11.143	12.392	13.641
284	5.694	6.455	7.217	8.059	8.991	10.019	11.154	12.404	13.655
285	5.699	6.461	7.224	8.067	9.000	10.029	11.165	12.417	13.669
286	5.705	6.468	7.231	8.075	9.008	10.039	11.176	12.429	13.683
287	5.711	6.474	7.238	8.083	9.017	10.049	11.187	12.442	13.696
288	5.716	6.481	7.245	8.091	9.026	10.058	11.198	12.454	13.710
289	5.722	6.487	7.252	8.098	9.034	10.068	11.209	12.466	13.724
290	5.727	6.493	7.259	8.106	9.043	10.078	11.220	12.478	13.737
291	5.733	6.499	7.266	8.114	9.052	10.087	11.230	12.491	13.751
292	5.738	6.505	7.272	8.121	9.060	10.097	11.241	12.503	13.765
293	5.744	6.512	7.279	8.129	9.069	10.107	11.252	12.515	13.778
294	5.749	6.518	7.286	8.137	9.077	10.116	11.263	12.527	13.792
295	5.755	6.524	7.293	8.144	9.086	10.126	11.274	12.539	13.805
296	5.760	6.530	7.300	8.152	9.094	10.135	11.284	12.551	13.818
297	5.766	6.536	7.307	8.160	9.103	10.145	11.295	12.564	13.832
298	5.771	6.542	7.314	8.167	9.111	10.154	11.306	12.576	13.845
299	5.777	6.549	7.321	8.175	9.120	10.164	11.316	12.587	13.859
300	5.782	6.555	7.327	8.182	9.128	10.173	11.327	12.600	13.872
301	5.788	6.561	7.334	8.190	9.137	10.183	11.338	12.611	13.885
302	5.793	6.567	7.341	8.197	9.145	10.192	11.348	12.624	13.899
303	5.798	6.573	7.347	8.205	9.153	10.202	11.359	12.635	13.912
304	5.804	6.579	7.354	8.212	9.162	10.211	11.369	12.647	13.925
305	5.809	6.585	7.361	8.220	9.170	10.220	11.380	12.659	13.939
306	5.814	6.591	7.368	8.227	9.178	10.230	11.390	12.671	13.952
307	5.820	6.597	7.374	8.235	9.187	10.239	11.401	12.683	13.965
308	5.825	6.603	7.381	8.242	9.195	10.248	11.411	12.695	13.978
309	5.830	6.609	7.387	8.250	9.203	10.258	11.422	12.707	13.991
310	5.836	6.615	7.394	8.257	9.212	10.267	11.432	12.718	14.004
311	5.841	6.621	7.401	8.264	9.220	10.276	11.443	12.730	14.018
312	5.846	6.627	7.407	8.272	9.228	10.285	11.453	12.742	14.031
313	5.852	6.633	7.414	8.279	9.236	10.295	11.464	12.753	14.043
314	5.857	6.639	7.420	8.286	9.245	10.304	11.474	12.765	14.057
315	5.862	6.645	7.427	8.294	9.253	10.313	11.484	12.777	14.070
316	5.867	6.650	7.434	8.301	9.261	10.322	11.495	12.789	14.083
317	5.872	6.656	7.440	8.308	9.269	10.331	11.505	12.800	14.095
318	5.877	6.662	7.447	8.316	9.277	10.341	11.515	12.812	14.109
319	5.883	6.668	7.453	8.323	9.285	10.350	11.525	12.823	14.121
320	5.888	6.674	7.460	8.330	9.294	10.359	11.536	12.835	14.135
321	5.893	6.680	7.466	8.337	9.302	10.368	11.546	12.847	14.147
322	5.898	6.685	7.473	8.345	9.310	10.377	11.556	12.858	14.160
323	5.903	6.691	7.479	8.352	9.318	10.386	11.566	12.870	14.173
324	5.908	6.697	7.485	8.359	9.326	10.395	11.577	12.881	14.186
325	5.913	6.703	7.492	8.366	9.334	10.404	11.587	12.893	14.199
326	5.919	6.708	7.498	8.373	9.342	10.413	11.597	12.904	14.212
327	5.924	6.714	7.505	8.380	9.350	10.422	11.607	12.916	14.225
328	5.929	6.720	7.511	8.388	9.358	10.431	11.617	12.927	14.237
329	5.934	6.726	7.517	8.395	9.366	10.440	11.628	12.939	14.250
330	5.939	6.731	7.524	8.402	9.374	10.449	11.638	12.950	14.263
331	5.944	6.737	7.530	8.409	9.382	10.458	11.648	12.962	14.276
332	5.949	6.743	7.537	8.416	9.390	10.467	11.658	12.973	14.288
333	5.954	6.749	7.543	8.423	9.398	10.476	11.668	12.984	14.301
334	5.959	6.754	7.549	8.430	9.406	10.485	11.678	12.996	14.313
335	5.964	6.760	7.556	8.437	9.414	10.494	11.688	13.007	14.326
336	5.969	6.765	7.562	8.444	9.422	10.503	11.698	13.019	14.339
337	5.974	6.771	7.568	8.451	9.429	10.512	11.708	13.030	14.351
338	5.979	6.777	7.574	8.458	9.437	10.520	11.718	13.041	14.364
339	5.984	6.783	7.581	8.465	9.445	10.529	11.728	13.052	14.377
340	5.989	6.788	7.587	8.472	9.453	10.538	11.738	13.064	14.389
341	5.994	6.794	7.593	8.479	9.461	10.547	11.748	13.075	14.402
342	5.999	6.799	7.600	8.486	9.469	10.556	11.758	13.086	14.414
343	6.004	6.805	7.606	8.493	9.476	10.565	11.768	13.097	14.427
344	6.009	6.811	7.612	8.500	9.484	10.573	11.778	13.109	14.439
345	6.014	6.816	7.618	8.507	9.492	10.582	11.788	13.120	14.452
346	6.019	6.822	7.624	8.514	9.500	10.591	11.798	13.131	14.465
347	6.024	6.827	7.631	8.521	9.508	10.600	11.807	13.142	14.477
348	6.029	6.833	7.637	8.528	9.516	10.608	11.817	13.154	14.490
349	6.034	6.838	7.643	8.535	9.523	10.617	11.827	13.165	14.502
350	6.039	6.844	7.649	8.542	9.531	10.626	11.837	13.176	14.514
351	6.043	6.849	7.655	8.549	9.539	10.635	11.847	13.187	14.527
352	6.049	6.855	7.661	8.556	9.546	10.643	11.857	13.198	14.539
353	6.053	6.860	7.668	8.563	9.554	10.652	11.867	13.209	14.552
354	6.058	6.866	7.674	8.569	9.562	10.661	11.876	13.220	14.564
355	6.063	6.872	7.680	8.576	9.570	10.669	11.886	13.231	14.576
356	6.068	6.877	7.686	8.583	9.577	10.678	11.896	13.242	14.589
357	6.073	6.882	7.692	8.590	9.585	10.687	11.906	13.253	14.601
358	6.078	6.888	7.698	8.597	9.593	10.695	11.915	13.264	14.613
359	6.082	6.893	7.704	8.604	9.600	10.704	11.925	13.275	14.626
360	6.087	6.899	7.710	8.610	9.608	10.713	11.935	13.287	14.638
361	6.092	6.904	7.716	8.617	9.616	10.721	11.944	13.297	14.650
362	6.097	6.910	7.722	8.624	9.623	10.730	11.954	13.308	14.663
363	6.102	6.915	7.729	8.631	9.631	10.738	11.964	13.320	14.675
364	6.106	6.920	7.735	8.638	9.638	10.747	11.974	13.331	14.688
365	6.111	6.926	7.741	8.644	9.646	10.755	11.983	13.341	14.700
366	6.116	6.931	7.747	8.651	9.654	10.764	11.993	13.352	14.712
